"Barcode","Area","AreaPerDay","InitialSize","MeanVariance","Round","Replicate","Clover","Rhizobium","NS","EW","n.stolons","weight","growth_per_day","EndSize","HasChangedColor","Measurements","HueRate","StartHue","TimeToGreen"
"3147","4974",284363.25,24203.027027027,3012.3,1658.34522452597,2,2,"Aearl_0749","SM125",14,27,4,1.49,0.0219117647058824,209639.5,TRUE,63,0.481962133709024,71.3713502814364,9
"3148","4975",487966.75,35310.8716216216,10313.9,2190.543997167,2,2,"Banna_0101","SM106",15,27,4,21.18,0.311470588235294,211706,FALSE,63,0.233256466184753,73.2051722194136,46
"3149","4976",119718.5,8971.78378378378,402,1539.63588861278,2,2,"Clfin_0533","SM91",16,27,1,8.2,0.120588235294118,112196.5,NA,63,NA,NA,56
"3150","4977",14036.55,1258.54189189189,1621.2,692.653999978373,2,1,"Ctain_0109","SM54",17,27,1,2.22,0.0326470588235294,50262,NA,63,NA,73.6099956014136,14
"3151","4978",462953.75,31540.2567567568,10589.1,2087.64555254767,2,2,"Ancor_0211","SM42",18,27,4,4.49,0.0660294117647059,191204,FALSE,63,0.0917645818727353,76.6145907359409,13
"3152","4979",344264.75,23185.722972973,1922.3,1687.68251498712,2,2,"Aoost_0751","SM148A",19,27,1,13.43,0.1975,180034.5,NA,63,NA,NA,14
"3153","4980",221431.75,18142.4797297297,3968.4,1787.44523629601,2,1,"Lflex_0411","SM40",20,27,4,20.45,0.300735294117647,185974,TRUE,63,0.181181285178944,68.2435294023182,47
"3154","4981",418285.75,31718.6013513513,4807.9,2418.86856964167,2,1,"Aearl_0749","SM59",1,28,4,20.62,0.303235294117647,197848,TRUE,63,0.265277346102698,71.3145699869,46
"3155","4982",462552.5,31029.0472972973,8079.1,1903.35531477325,2,1,"Kdike_0962","SM104",2,28,4,27.02,0.397352941176471,207457,FALSE,63,0.0894519577315553,75.3158021336864,13
"3156","4983",186463,14654.5608108108,6367.7,1430.59749725132,2,2,"Rling_0951","SM42",3,28,3,26.27,0.386323529411765,145897,FALSE,63,0.219799034099164,79.3576225255818,11
"3157","4984",319490,21618.6283783784,5017.7,1615.93697502078,2,2,"Banca_0846","SM71",4,28,4,26.3,0.386764705882353,157042,FALSE,63,0.267495051086193,69.8007503202864,4
"3158","4985",445636,29382.9256756757,6689,1942.15281207321,2,1,"Aaran_0534","SM41",5,28,4,12.91,0.189852941176471,196989,TRUE,63,-0.0856734084786126,76.2826569816909,12
"3159","4986",328214.85,22458.8916666667,10979.8,2623.00890849513,2,2,"Clfin_0751","SM14",6,28,3,18.17,0.267205882352941,157031,FALSE,58,-0.140725007391281,76.3802052701682,44
"3160","4987",447664.45,33756.2148648649,15590.6,3664.40562613993,2,1,"Borek_0619","SM58",7,28,4,28.48,0.418823529411765,211601,TRUE,63,-0.427825895680806,82.2946351302,45
"3161","4988",876107.25,51500.5337837838,12518.9,3002.73073538068,2,1,"Ccyma_0955","SM19",8,28,4,14.31,0.210441176470588,215880.5,TRUE,63,0.448478649464485,73.4297863816273,4
"3162","4989",587184.65,50695.314516129,7328.2,2877.17155393571,2,1,"AAran_0206","MIX",9,28,4,16.94,0.249117647058824,206555,TRUE,53,0.500335548514609,72.6263493069045,7
"3163","4990",119484.4,10029.1275862069,18067.1,2899.96847077237,2,2,"Ancor_0742","SM83",10,28,3,7.21,0.106029411764706,166121,TRUE,52,-0.662183471436667,78.3419146931,35
"3164","4991",781014.75,49299.7027027027,12975.8,3005.32417571217,2,1,"Rbani_0957","SM140A",11,28,4,16.25,0.238970588235294,211303,TRUE,63,-0.329479442684538,82.4401923603455,15
"3165","4992",170972.25,11261.9594594595,1456.3,1487.87988281322,2,2,"Llanc_0639","SM136B",12,28,2,18.37,0.270147058823529,115396.5,NA,63,NA,NA,11
"3166","4993",425680.75,32237.3445945946,5775,1994.99026996411,2,2,"Aearl_0749","SM12",13,28,4,21.67,0.318676470588235,212439,FALSE,63,0.395610287322801,75.0417520556682,11
"3167","4994",218527.5,14266.277027027,4154.7,1837.61678396361,2,1,"Banca_0846","SM77",14,28,1,20.72,0.304705882352941,128381.5,FALSE,63,0.130506484171603,71.3460955852409,10
"3168","4995",432643,31576.2027027027,6828,2269.6546695079,2,1,"Aalon_1024","SM102",15,28,4,17.55,0.258088235294118,215259.5,TRUE,63,0.3087852777206,70.0496770663182,15
"3169","4996",305186.6,23739.7121621622,4772.3,2425.95252805322,2,2,"Aearl_0749","RCR221",16,28,4,18.85,0.277205882352941,215955,FALSE,63,-0.232129617179111,73.8466131133091,47
"3170","4997",223548.1,16364.8405405405,1640.8,2148.18726214081,2,1,"Ancor_0629","SM110",17,28,4,0.26,0.00382352941176471,161815,FALSE,63,0.241487043158714,69.7856226210333,6
"3171","4998",763989.75,51170.6351351351,11460.2,2451.47141018646,2,1,"Aalon_0718","SM42",18,28,4,20.24,0.297647058823529,227630,FALSE,63,0.0527101071804784,78.0889658232273,37
"3172","4999",577492.25,38748.1756756757,10656.4,2530.53155803403,2,2,"Aoost_0430","MIX",19,28,4,21.87,0.321617647058824,211597,FALSE,63,0.0703660322188083,77.4616992486545,37
"3173","5000",854695,54666.5202702703,13897.2,2463.73162940179,2,1,"Banna_0311","SM80",20,28,4,10.6,0.155882352941176,224481.5,TRUE,63,-0.308663795842072,84.7870638964045,37
"3174","5001",107219,8097.02702702703,2255.7,1828.51585849705,2,2,"Ancor_0629","SM130B",1,29,2,0.19,0.00279411764705882,125214,FALSE,63,0.0705560683651658,74.3201615135727,48
"3175","5002",634224,41042.1891891892,10479.4,2445.23725757636,2,1,"Aearl_0306","SM42",2,29,4,22.86,0.336176470588235,216646.5,FALSE,63,0.0473865082665157,77.3305339962545,46
"3176","5003",192571.05,15312.0081081081,5068.9,1616.6790950506,2,1,"Aalon_0205","SM94",3,29,4,6.04,0.0888235294117647,165501,TRUE,63,0.222260413686892,67.8179059234955,16
"3177","5004",72742,6681.81081081081,1557.3,1037.94064776102,2,2,"Aearl_0749","SM161",4,29,2,15.55,0.228676470588235,120287,TRUE,63,0.397143778642149,68.9916659711273,4
"3178","5005",103732.1,7907.80675675676,1414.4,1261.49662714527,2,2,"Rbani_0112","SM42",5,29,1,20.56,0.302352941176471,104860.5,FALSE,63,-0.419396145325118,83.4508706057353,56
"3179","5006",439932.75,29736.1621621622,5662.1,2272.36432095762,2,1,"Aalon_0617","RCR221",6,29,4,12.42,0.182647058823529,203626.5,FALSE,63,-0.159076943030493,73.9331816715954,20
"3180","5007",435562,31443.6756756757,8370.2,1556.56248478924,2,2,"Aoost_0215","SM111",7,29,4,0.23,0.00338235294117647,191975,FALSE,63,0.239645443867003,75.33649169885,12
"3181","5008",516258.5,35386.2297297297,9677.1,1713.40108773972,2,2,"Sster_0859","SM22",8,29,4,18.57,0.273088235294118,214571.5,TRUE,63,0.292650101325251,76.9754063946682,14
"3182","5009",672506.75,47074.3581081081,12364,1900.21904509423,2,2,"Aearl_0749","SM123",9,29,4,7.58,0.111470588235294,233944,TRUE,63,0.0998722871563944,77.3760649015955,48
"3183","5010",656302.5,47189.4391891892,11840.3,1853.2950253954,2,1,"Clfin_0858","SM42",10,29,4,18.78,0.276176470588235,234023.5,TRUE,63,0.103071008633397,74.4748747856636,12
"3184","5011",305975.15,16998.6194444444,6822.3,4405.82347582249,2,1,"Banna_0733","SM137A",11,29,4,16.11,0.236911764705882,220103,TRUE,36,0.474787570497835,65.1097744636875,15
"3185","5012",454893.55,32342.3339285714,9791.1,4687.49205696404,2,1,"Volin_0721","MIX",12,29,4,22.18,0.326176470588235,178499,FALSE,46,-0.0802574423596152,75.2314958375125,14
"3186","5013",586815.15,36762.1324324324,18629.9,4904.2548606137,2,2,"Rbani_1063","SM144B",13,29,4,26.8,0.394117647058824,218140,FALSE,63,-0.244028650879655,82.4096052380438,14
"3187","5014",426638.2,64109.0722222222,10685.4,4849.94294931594,2,1,"Banca_0214","SM60",14,29,4,17.84,0.262352941176471,213942,TRUE,43,0.47327582135877,71.7654214738,25
"3188","5015",430044.25,29909.8125,5190.8,2904.97179003002,2,2,"Ilona_1060","SM11",15,29,4,12.33,0.181323529411765,224557,TRUE,55,0.0618049932604703,79.16228938905,10
"3189","5016",454831,29743.8243243243,6687.8,2423.75827908759,2,2,"Clfin_0751","SM123",16,29,3,14.28,0.21,198191,FALSE,62,-0.160651457497829,78.2238370614773,37
"3190","5017",221395.5,18394.9391891892,7421.3,1829.95374036532,2,2,"Banca_0947","SM27",17,29,4,14.17,0.208382352941176,191919,TRUE,63,-0.0253438277780153,72.8195755631364,21
"3191","5018",298263.5,22417.6756756757,8090.2,1384.65903932871,2,1,"Ctain_0317","MIX",18,29,4,10.81,0.158970588235294,198486,FALSE,63,-0.335201703633956,82.8711909048,23
"3192","5019",368782.5,29643.9527027027,5585.2,1983.46408708405,2,2,"Aearl_0749","SM20",19,29,4,17.5,0.257352941176471,210750.5,TRUE,63,0.433991380422842,74.5151214160818,10
"3193","5020",550490.5,41180.1554054054,12485.7,2086.57397713299,2,2,"Aearl_0749","SM77",20,29,4,16.88,0.248235294117647,228434,TRUE,63,0.0133453815203917,77.2866288706909,16
"3194","5021",492863.75,34182.8581081081,10235.5,2939.40616428917,2,2,"Aearl_0749","SM11",1,30,4,13.03,0.191617647058824,210112,TRUE,63,0.180442245210716,70.9892124100227,10
"3195","5022",558334,33584.9054054054,9233.3,2508.56351662884,2,1,"Borek_0101","SM137B",2,30,4,14.75,0.216911764705882,196025,FALSE,63,-0.0897424055425375,75.5797401423455,46
"3196","5023",440603.5,32773.3108108108,10489.2,2010.11573225018,2,2,"Aearl_0749","SM166A",3,30,4,26.86,0.395,208073,FALSE,63,0.140946121790908,77.4810074052091,12
"3197","5024",3086.25,745.1328125,32.9,430.260275791411,2,2,"Ancor_0742","SM130B",4,30,0,17.61,0.258970588235294,41111,NA,58,NA,NA,19
"3198","5025",484670.25,33305.3986486486,12874.8,2153.37480326709,2,2,"Clfin_0961","SM151B",5,30,4,18.67,0.274558823529412,213718.5,TRUE,63,-0.340649141128372,78.6180651020773,56
"3199","5026",589282.5,38241.1486486486,9345.3,2581.45829713606,2,2,"Banna_0733","SM137A",6,30,4,9.54,0.140294117647059,199314.5,FALSE,63,0.264892795583003,71.7105129502,8
"3200","5027",218150,17587.8918918919,1447.7,1958.27635819014,2,1,"Aearl_0749","SM140A",7,30,4,9.95,0.146323529411765,186306.5,NA,63,NA,NA,22
"3201","5028",431.55,15.8088235294118,11.8,144.82187415441,2,2,"Rling_0521","SM103",8,30,0,12.14,0.178529411764706,4009.5,NA,60,NA,NA,44
"3202","5029",706829.5,44629.5810810811,7587.7,1915.29620115566,2,2,"Sster_0750","SM99B",9,30,4,14.15,0.208088235294118,224292.5,TRUE,63,0.633253773328258,70.9429943959909,11
"3203","5030",137343.5,10663.3648648649,6170.6,1840.78343907087,2,2,"Clfin_0533","SM30",10,30,2,28.44,0.418235294117647,133050.5,FALSE,63,-0.0177852088595087,70.5617701420409,14
"3204","5031",392133.25,26932.0555555556,5770.7,3283.76364561774,2,1,"Borek_0619","SM71",11,30,2,3.89,0.0572058823529412,224694,FALSE,48,0.0914067551418423,70.5867605446125,14
"3205","5032",338966.05,36116.7045454545,5699.8,2814.13784607673,2,2,"Aearl_0749","SM138B",12,30,4,25.88,0.380588235294118,158762,FALSE,43,0.339896598268656,70.6897929386375,10
"3206","5033",148209,31768.0653846154,3600.4,2228.87499108408,2,2,"Borek_0309","SM42",13,30,2,10.14,0.149117647058824,29689,TRUE,36,0.162206621594898,70.7138856133,14
"3207","5034",83926.25,9730.62115384615,1946.8,1670.2297208998,2,2,"Aaran_0859","SM42",14,30,0,12.57,0.184852941176471,204607,NA,36,NA,78.2619274123333,17
"3208","5035",258237.1,46655.8461538461,6711.6,2416.91548623929,2,1,"Aearl_0411","SM42",15,30,4,17.86,0.262647058823529,118216,FALSE,36,0.274433100152835,74.3397208063062,9
"3209","5036",199891.75,12138.3040540541,1308.6,2522.96098556759,2,2,"Sster_0962","SM149B",16,30,2,19.33,0.284264705882353,131972.5,FALSE,62,0.438110094643616,67.3186269731333,4
"3210","5037",379197.25,28755.3513513513,3920.4,2518.53061948643,2,2,"Aearl_0749","SM164A",17,30,4,14.76,0.217058823529412,214850,TRUE,63,0.634213289746246,62.053460787,4
"3211","5038",286129.25,24762.277027027,5081,2140.54231354699,2,2,"Aearl_0749","SM157A",18,30,4,21.12,0.310588235294118,213941,TRUE,62,0.202147165354526,68.3911085389909,14
"3212","5039",563876.5,37385.3648648649,13765.1,2587.61306531301,2,1,"Banca_0109","SM92",19,30,4,32.78,0.482058823529412,213506.5,TRUE,63,-0.382176406645015,80.7410711208636,46
"3213","5040",804428.5,54581.6351351351,18301.6,2710.66835995702,2,1,"Lflex_0529","SM25",20,30,4,15.44,0.227058823529412,223056.5,TRUE,62,-0.0605718185520999,77.2289496042636,28
"3214","5041",544319.25,33078.4459459459,13974.5,2133.24130496809,2,2,"Ccyma_0311","SM70",1,31,4,12.06,0.177352941176471,189676,TRUE,63,-0.115466639538457,70.5600402608091,37
"3215","5042",334814,22128.3445945946,7503.4,1775.12573413386,2,1,"Aalon_1024","SM17",2,31,4,18.51,0.272205882352941,181989.5,TRUE,63,0.138596473741542,70.8367976029273,37
"3216","5043",209201.75,18819.4662162162,5660.5,1857.85920343948,2,2,"Aearl_0749","SM170C",3,31,4,25.77,0.378970588235294,184952.5,FALSE,63,0.0589317416175424,72.0813537384591,16
"3217","5044",266517,21116.1891891892,4133.6,1857.85381968151,2,2,"Aearl_0749","SM127",4,31,4,15.45,0.227205882352941,204040,FALSE,63,0.199500248853625,74.0299746256136,8
"3218","5045",290597.75,20942.9391891892,3549.2,2026.57530481836,2,2,"Ctain_0531","SM42",5,31,4,21.35,0.313970588235294,157787.5,FALSE,63,0.045060718278531,70.4558906508273,53
"3219","5046",495219,31692.9527027027,10787.5,3244.95603427592,2,1,"Ilona_0210","SM42",6,31,4,13.88,0.204117647058824,190879,FALSE,60,0.0707122768787729,70.9065208149227,56
"3220","5047",369113,23046.0675675676,8930.8,2161.9581169933,2,1,"Clfin_0213","SM117",7,31,4,2.94,0.0432352941176471,165395.5,FALSE,63,0.0033914343841375,76.8573562293455,10
"3221","5048",288997.25,19189.8513513513,10422,2151.2709811421,2,1,"Aoost_0751","SM42",8,31,4,27.23,0.400441176470588,179317.5,FALSE,62,0.257805991221433,72.0820375462182,56
"3222","5049",411668.3,29535.9875,12962.9,2894.49638861045,2,1,"Ancor_1057","SM128B",9,31,4,14.77,0.217205882352941,205206,TRUE,62,0.182085491036525,75.6695924181727,10
"3223","5050",565488.25,39414.7162162162,11314.2,3080.98277213674,2,2,"Banca_0109","SM92",10,31,4,29.85,0.438970588235294,220813.5,TRUE,62,0.250407794790628,71.0168449322545,56
"3224","5051",459480.75,31444.3648648649,13074,2573.03553405324,2,2,"Banca_0109","SM34",11,31,4,41.67,0.612794117647059,195965,TRUE,63,0.0980679674116048,73.6622455205773,46
"3225","5052",401868.25,29876.9256756757,11195.5,2238.71892218615,2,2,"Mrida_0426","MIX",12,31,4,0.28,0.00411764705882353,206634,FALSE,63,0.335259778294974,72.4721737497955,10
"3226","5053",166801.25,12557.3986486487,5723.3,1842.70537019352,2,1,"Banna_0844","SM164C",13,31,2,39.43,0.579852941176471,148864,FALSE,63,0.060894401238464,73.5404794286364,28
"3227","5054",304947.25,21876.2027027027,6276.7,1978.27566088157,2,1,"Kdike_0311","SM114",14,31,4,10.05,0.147794117647059,162444,FALSE,63,0.0896171414693571,72.1904635238545,12
"3228","5055",214852.75,19026.527027027,3897,1907.33955998837,2,2,"Aearl_0749","SM146B",15,31,4,11.05,0.1625,199071,TRUE,63,0.283568762837067,67.7375789998773,12
"3229","5056",315387.25,23056.7567567568,6804.1,2726.76159324393,2,1,"Aearl_1055","SM6",16,31,4,12,0.176470588235294,203724,TRUE,63,-0.0439242046772359,67.00295360229,46
"3230","5057",682888.75,46276.6081081081,9494.2,2311.02635351049,2,2,"Aoost_1058","MIX",17,31,4,10.89,0.160147058823529,232521,FALSE,63,0.146206208245224,73.35116262164,10
"3231","5058",73238,5264.68918918919,856.4,1085.13337057381,2,2,"Ancor_0629","SM151C",18,31,1,9.66,0.142058823529412,81318,NA,63,NA,NA,4
"3232","5059",542462.25,35771.6283783784,9583.6,2413.54867892856,2,1,"Aaran_0413","SM144A",19,31,4,12.04,0.177058823529412,202522,FALSE,63,0.0436368808514345,72.759543604085,47
"3233","5060",203384.9,16520.6391891892,3943.6,1814.7043326827,2,1,"Clfin_0751","SM42",20,31,3,4.42,0.065,159247,FALSE,63,0.0349055918409631,69.32812470514,37
"3234","5061",279081.5,21235.777027027,7429.3,2125.70567852369,2,1,"Rbani_0320","SM53",1,32,4,17.33,0.247571428571429,176393,TRUE,63,-0.07184011923771,77.3918544076227,46
"3235","5062",392573,29243.0067567568,5900.2,1913.30007677429,2,2,"Aearl_0749","SM148A",2,32,4,14.58,0.208285714285714,197748,TRUE,63,0.154347660021768,75.6828778420091,46
"3236","5063",565185.25,37558.0878378378,7488,2067.19616310774,2,2,"Banna_0627","SM42",3,32,4,30.11,0.430142857142857,207689.5,FALSE,63,0.403848090389749,75.3583931871864,9
"3237","5064",410472.75,27716.0202702703,6314.7,1669.8175031373,2,1,"Aearl_0851","SM42",4,32,4,28.44,0.406285714285714,207603.5,FALSE,63,0.0154083733422663,78.7771749988591,4
"3238","5065",546004.45,37126.4445945946,10528.9,2177.68326443763,2,2,"Aalon_0718","MIX",5,32,4,5.91,0.0844285714285714,210731.5,TRUE,63,0.367990363089622,69.5087643715727,13
"3239","5066",740556.25,54700.2352941176,13629.3,2609.58545007523,2,1,"Aearl_0749","SM169",6,32,4,11.2,0.16,224344,TRUE,60,-0.156441641874008,78.6150236552818,56
"3240","5067",285955.75,17026.375,10327.1,2447.7433506576,2,1,"Rling_0204","SM13",7,32,4,27.01,0.385857142857143,157110.5,FALSE,62,-0.145972191762457,76.2247076951227,56
"3241","5068",398443.2,28950.0054054054,7895.4,1911.87694394561,2,1,"Kdike_0962","SM5",8,32,4,11.01,0.157285714285714,216047.5,TRUE,63,0.386546697152203,74.3178106163045,8
"3242","5069",306479,28411.8823529412,9239.6,2220.17222792109,2,1,"Aearl_0749","SM164C",9,32,4,24.98,0.356857142857143,212235,TRUE,60,-0.0182735552327038,76.1887546779409,45
"3243","5070",646346.5,45042.0882352941,10409.6,3320.638665671,2,2,"Ctain_1060","MIX",10,32,4,11.83,0.169,225129.5,FALSE,60,0.143285381858896,72.2342983564136,12
"3244","5071",364119,24302.0337837838,5842.6,1977.62411790887,2,2,"Aalon_1024","SM34",11,32,4,26.47,0.378142857142857,193233,TRUE,63,0.068675263548231,71.7311431772818,46
"3245","5072",558595.75,34613.7905405405,7395.7,1764.10884713442,2,2,"Ccyma_0102","SM21",12,32,4,10.37,0.148142857142857,210271,FALSE,63,0.0700622886102732,79.3236952700818,10
"3246","5073",277763.5,20942.3783783784,7615.7,1435.19205675922,2,2,"Ancor_0953","SM141A",13,32,4,12.83,0.183285714285714,157927,FALSE,63,-0.0398877217870303,76.7287747220136,19
"3247","5074",142706,6823.07432432432,8455.6,886.516195962077,2,2,"Ancor_0317","SM42",14,32,2,4.22,0.0602857142857143,59144,FALSE,63,-0.155722549154648,76.0748628294818,37
"3248","5075",596435.25,39936.7094594595,10498.5,2305.99650521992,2,1,"Lflex_0411","SM25",15,32,4,13.84,0.197714285714286,217328,FALSE,63,-0.119982816964868,74.4050259842091,14
"3249","5076",563573.25,39903.4527027027,11843.1,2598.85448939418,2,2,"Sster_1064","SM146B",16,32,4,0.21,0.003,227818,TRUE,63,0.0502091976397127,75.164620070985,47
"3250","5077",752964.5,51062.4189189189,11793.1,2526.54789502263,2,1,"Aearl_0306","SM109",17,32,4,17.99,0.257,226629,FALSE,63,0.0572126705176461,75.9572892554,47
"3251","5078",1060162.75,68804.5,19656.2,2728.37707289368,2,2,"Aoost_0104","SM42",18,32,4,19.68,0.281142857142857,228996,FALSE,62,0.0872276841114611,83.33621746819,10
"3252","5079",377.7,286.687837837838,9.3,630.705047288055,2,1,"Aearl_0749","SM145C",19,32,0,1.56,0.0222857142857143,41650,NA,63,NA,NA,32
"3253","5080",1004113,61684.5405405405,21629.5,3116.48160676845,2,1,"Rling_0951","MIX",20,32,4,19.73,0.281857142857143,222270,FALSE,63,-0.0770709908553888,79.244069575965,14
"3254","5081",285272.25,20705.7364864865,4421.5,1766.91993718809,2,1,"Clfin_0637","SM30",1,33,4,25.91,0.370142857142857,144593,TRUE,63,0.208174320288689,63.3212577349227,26
"3255","5082",263738.75,18904.1824324324,4188.2,2088.96907145809,2,2,"Lflex_0305","SM42",2,33,3,6.44,0.092,142568,FALSE,63,0.0845422175202011,64.2739540420591,4
"3256","5083",207330.25,16964.3851351351,7082.1,1436.39336551556,2,1,"Banca_0947","SM92",3,33,4,30.32,0.433142857142857,183492,FALSE,63,-0.134125939970813,72.82723083165,28
"3257","5084",270349.75,21639.3986486487,3808.2,1601.90630661025,2,1,"Clfin_0102","MIX",4,33,4,16.82,0.240285714285714,197717.5,FALSE,63,0.151194097575086,67.1559277628318,27
"3258","5085",169559.5,14364.5472972973,2726.8,1759.78282969125,2,1,"Aearl_0749","SM47",5,33,4,15.63,0.223285714285714,179013,FALSE,63,0.199350852367196,66.6371265829954,10
"3259","5086",241339.75,17153.6283783784,5003.8,1823.16395808777,2,1,"Borek_0410","MIX",6,33,2,22.59,0.322714285714286,150311,FALSE,62,-0.0580487545870067,69.0784872061136,17
"3260","5087",53217.75,4221.76351351351,697.5,924.355465709757,2,1,"Aearl_0749","SM10",7,33,1,18.94,0.270571428571429,81255,NA,62,NA,NA,8
"3261","5088",493348.5,34884.2297297297,6529.9,1821.18926249671,2,2,"Banna_1052","SM56",8,33,4,36.33,0.519,206568,FALSE,63,0.329414298589716,71.9156621908864,13
"3262","5089",348892,26413.027027027,8179.9,1788.5984768432,2,1,"Ctain_0747","MIX",9,33,4,5.94,0.0848571428571429,197595,TRUE,63,0.208186291408021,72.2822310040682,12
"3263","5090",767487,43450.9932432432,12476.1,2400.43393673398,2,1,"Clfin_0213","SM112",10,33,4,29.35,0.419285714285714,203657,FALSE,62,-0.23261147179243,78.4383507943455,44
"3264","5091",723589.5,48280.5810810811,9742.6,2272.91678487288,2,2,"Aoost_1058","SM146A",11,33,4,24,0.342857142857143,225511,FALSE,63,-0.0449395126484783,77.2720517217409,56
"3265","5092",111673.75,9015.25,1961.4,1202.68360278709,2,1,"Ilona_0742","SM42",12,33,2,23.26,0.332285714285714,133822,FALSE,63,0.0911230117331352,69.8265714320045,4
